,household_key,WEEK_NO_BINNED,SALES_VALUE,COUPON_DISC,COUPON_DISC_BOOL
9992,1250,"(0, 12]",11.92,0.0,0.0
9993,1250,"(12, 24]",0.0,0.0,0.0
9994,1250,"(24, 36]",0.0,0.0,0.0
9995,1250,"(36, 48]",0.0,0.0,0.0
9996,1250,"(48, 60]",0.0,0.0,0.0
9997,1250,"(60, 72]",65.5,0.0,0.0
9998,1250,"(72, 84]",0.0,0.0,0.0
9999,1250,"(84, 96]",11.06,,
10000,1251,"(0, 12]",4.49,0.0,0.0
10001,1251,"(12, 24]",75.62000000000002,-0.5,1.0
10002,1251,"(24, 36]",70.3,0.0,0.0
10003,1251,"(36, 48]",50.18000000000001,0.0,0.0
10004,1251,"(48, 60]",51.760000000000005,0.0,0.0
10005,1251,"(60, 72]",46.43,0.0,0.0
10006,1251,"(72, 84]",2.3200000000000003,0.0,0.0
10007,1251,"(84, 96]",12.568214285714276,,
10008,1252,"(0, 12]",121.1,-3.2,1.0
10009,1252,"(12, 24]",92.68,-11.55,1.0
10010,1252,"(24, 36]",168.21000000000004,-14.23,1.0
10011,1252,"(36, 48]",92.8,0.0,0.0
10012,1252,"(48, 60]",33.650000000000006,0.0,0.0
10013,1252,"(60, 72]",47.96,-5.0,1.0
10014,1252,"(72, 84]",116.16,-3.0,1.0
10015,1252,"(84, 96]",22.452142857142817,,
10016,1253,"(0, 12]",0.0,0.0,0.0
10017,1253,"(12, 24]",79.64,0.0,0.0
10018,1253,"(24, 36]",456.29999999999984,-13.55,1.0
10019,1253,"(36, 48]",0.0,0.0,0.0
10020,1253,"(48, 60]",0.0,0.0,0.0
10021,1253,"(60, 72]",0.0,0.0,0.0
10022,1253,"(72, 84]",0.0,0.0,0.0
10023,1253,"(84, 96]",-27.67357142857145,,
10024,1254,"(0, 12]",93.72,0.0,0.0
10025,1254,"(12, 24]",0.0,0.0,0.0
10026,1254,"(24, 36]",0.0,0.0,0.0
10027,1254,"(36, 48]",41.04,0.0,0.0
10028,1254,"(48, 60]",0.0,0.0,0.0
10029,1254,"(60, 72]",80.69,0.0,0.0
10030,1254,"(72, 84]",0.0,0.0,0.0
10031,1254,"(84, 96]",2.5557142857142736,,
10032,1255,"(0, 12]",79.16000000000001,0.0,0.0
10033,1255,"(12, 24]",28.54,0.0,0.0
10034,1255,"(24, 36]",55.51000000000001,0.0,0.0
10035,1255,"(36, 48]",131.4,0.0,0.0
10036,1255,"(48, 60]",23.98,0.0,0.0
10037,1255,"(60, 72]",21.92,0.0,0.0
10038,1255,"(72, 84]",54.82000000000001,0.0,0.0
10039,1255,"(84, 96]",15.617499999999993,,
10040,1256,"(0, 12]",184.62,0.0,0.0
10041,1256,"(12, 24]",725.490000000001,-1.5,1.0
10042,1256,"(24, 36]",790.6700000000001,-1.0,1.0
10043,1256,"(36, 48]",687.0300000000007,-3.0,1.0
10044,1256,"(48, 60]",579.6400000000004,-2.0,1.0
10045,1256,"(60, 72]",395.5100000000002,0.0,0.0
10046,1256,"(72, 84]",748.4400000000006,-5.5,1.0
10047,1256,"(84, 96]",381.57892857142895,,
10048,1257,"(0, 12]",0.0,0.0,0.0
10049,1257,"(12, 24]",56.81,0.0,0.0
10050,1257,"(24, 36]",0.0,0.0,0.0
10051,1257,"(36, 48]",0.0,0.0,0.0
10052,1257,"(48, 60]",0.0,0.0,0.0
10053,1257,"(60, 72]",469.6700000000002,0.0,0.0
10054,1257,"(72, 84]",596.9100000000002,0.0,0.0
10055,1257,"(84, 96]",160.48428571428576,,
10056,1258,"(0, 12]",194.65,-2.0,1.0
10057,1258,"(12, 24]",337.06999999999994,-3.0,1.0
10058,1258,"(24, 36]",169.14000000000004,0.0,0.0
10059,1258,"(36, 48]",418.5900000000002,-1.0,1.0
10060,1258,"(48, 60]",466.1300000000002,0.0,0.0
10061,1258,"(60, 72]",618.35,-2.5,1.0
10062,1258,"(72, 84]",504.3200000000001,0.0,0.0
10063,1258,"(84, 96]",385.0778571428573,,
10064,1259,"(0, 12]",0.0,0.0,0.0
10065,1259,"(12, 24]",116.26,0.0,0.0
10066,1259,"(24, 36]",223.58,0.0,0.0
10067,1259,"(36, 48]",210.51,0.0,0.0
10068,1259,"(48, 60]",152.7099999999999,0.0,0.0
10069,1259,"(60, 72]",124.36999999999996,0.0,0.0
10070,1259,"(72, 84]",161.14,0.0,0.0
10071,1259,"(84, 96]",116.5517857142857,,
10072,1260,"(0, 12]",1520.3100000000006,0.0,0.0
10073,1260,"(12, 24]",1511.8500000000029,-2.0,1.0
10074,1260,"(24, 36]",1500.3500000000013,0.0,0.0
10075,1260,"(36, 48]",1284.3400000000006,0.0,0.0
10076,1260,"(48, 60]",1067.320000000001,0.0,0.0
10077,1260,"(60, 72]",1250.830000000002,0.0,0.0
10078,1260,"(72, 84]",1308.3900000000017,-0.55,1.0
10079,1260,"(84, 96]",504.0817857142863,,
10080,1261,"(0, 12]",186.05000000000004,-0.75,1.0
10081,1261,"(12, 24]",418.3000000000001,-2.0,1.0
10082,1261,"(24, 36]",383.4100000000001,0.0,0.0
10083,1261,"(36, 48]",440.6600000000002,0.0,0.0
10084,1261,"(48, 60]",399.03000000000014,0.0,0.0
10085,1261,"(60, 72]",766.3500000000004,0.0,0.0
10086,1261,"(72, 84]",475.96,-6.1,1.0
10087,1261,"(84, 96]",388.709642857143,,
10088,1262,"(0, 12]",383.2400000000003,-0.5,1.0
10089,1262,"(12, 24]",66.75999999999999,0.0,0.0
10090,1262,"(24, 36]",70.01,0.0,0.0
10091,1262,"(36, 48]",5.54,0.0,0.0
10092,1262,"(48, 60]",212.8700000000001,-2.0,1.0
10093,1262,"(60, 72]",0.0,0.0,0.0
10094,1262,"(72, 84]",0.0,0.0,0.0
10095,1262,"(84, 96]",-69.43928571428575,,
10096,1263,"(0, 12]",285.07000000000005,0.0,0.0
10097,1263,"(12, 24]",322.09,0.0,0.0
10098,1263,"(24, 36]",1172.340000000001,-2.64,1.0
10099,1263,"(36, 48]",1196.2500000000011,-5.09,1.0
10100,1263,"(48, 60]",1043.4400000000005,0.0,0.0
10101,1263,"(60, 72]",584.6500000000003,-2.5,1.0
10102,1263,"(72, 84]",466.9800000000001,0.0,0.0
10103,1263,"(84, 96]",463.1246428571432,,
10104,1264,"(0, 12]",251.83,0.0,0.0
10105,1264,"(12, 24]",786.5800000000006,-10.4,1.0
10106,1264,"(24, 36]",678.0200000000002,0.0,0.0
10107,1264,"(36, 48]",1153.0900000000004,-9.0,1.0
10108,1264,"(48, 60]",980.2100000000012,-4.0,1.0
10109,1264,"(60, 72]",1441.200000000002,-31.0,1.0
10110,1264,"(72, 84]",527.1600000000004,-14.0,1.0
10111,1264,"(84, 96]",676.7300000000009,,
10112,1265,"(0, 12]",0.0,0.0,0.0
10113,1265,"(12, 24]",106.34999999999998,-1.0,1.0
10114,1265,"(24, 36]",226.23999999999995,-4.7,1.0
10115,1265,"(36, 48]",198.32000000000005,-1.0,1.0
10116,1265,"(48, 60]",88.52000000000002,-7.49,1.0
10117,1265,"(60, 72]",456.1900000000001,-7.79,1.0
10118,1265,"(72, 84]",153.9,-1.8,1.0
10119,1265,"(84, 96]",175.64571428571432,,
10120,1266,"(0, 12]",76.46,0.0,0.0
10121,1266,"(12, 24]",217.43000000000004,0.0,0.0
10122,1266,"(24, 36]",188.98,0.0,0.0
10123,1266,"(36, 48]",398.7299999999999,0.0,0.0
10124,1266,"(48, 60]",125.24,0.0,0.0
10125,1266,"(60, 72]",163.60000000000002,0.0,0.0
10126,1266,"(72, 84]",93.83,0.0,0.0
10127,1266,"(84, 96]",77.52392857142857,,
10128,1267,"(0, 12]",24.27,0.0,0.0
10129,1267,"(12, 24]",140.44000000000003,0.0,0.0
10130,1267,"(24, 36]",168.3499999999999,-0.5,1.0
10131,1267,"(36, 48]",273.24,0.0,0.0
10132,1267,"(48, 60]",204.19,0.0,0.0
10133,1267,"(60, 72]",193.58,0.0,0.0
10134,1267,"(72, 84]",289.98,0.0,0.0
10135,1267,"(84, 96]",184.86428571428573,,
10136,1268,"(0, 12]",57.35000000000001,0.0,0.0
10137,1268,"(12, 24]",682.0100000000006,0.0,0.0
10138,1268,"(24, 36]",606.8100000000005,0.0,0.0
10139,1268,"(36, 48]",219.8,0.0,0.0
10140,1268,"(48, 60]",475.56000000000006,0.0,0.0
10141,1268,"(60, 72]",242.49999999999991,0.0,0.0
10142,1268,"(72, 84]",394.96,0.0,0.0
10143,1268,"(84, 96]",191.63071428571413,,
10144,1269,"(0, 12]",12.76,0.0,0.0
10145,1269,"(12, 24]",165.20000000000002,0.0,0.0
10146,1269,"(24, 36]",442.1000000000002,0.0,0.0
10147,1269,"(36, 48]",592.9000000000004,-1.0,1.0
10148,1269,"(48, 60]",253.51000000000005,0.0,0.0
10149,1269,"(60, 72]",565.6800000000002,-2.5,1.0
10150,1269,"(72, 84]",165.32000000000002,0.0,0.0
10151,1269,"(84, 96]",313.9242857142858,,
10152,1270,"(0, 12]",0.0,0.0,0.0
10153,1270,"(12, 24]",224.14000000000007,0.0,0.0
10154,1270,"(24, 36]",438.31000000000006,0.0,0.0
10155,1270,"(36, 48]",278.69999999999993,0.0,0.0
10156,1270,"(48, 60]",351.4200000000001,0.0,0.0
10157,1270,"(60, 72]",576.9300000000003,0.0,0.0
10158,1270,"(72, 84]",659.5200000000004,0.0,0.0
10159,1270,"(84, 96]",361.2885714285716,,
10160,1271,"(0, 12]",0.0,0.0,0.0
10161,1271,"(12, 24]",278.92999999999995,0.0,0.0
10162,1271,"(24, 36]",505.37,0.0,0.0
10163,1271,"(36, 48]",474.2300000000002,0.0,0.0
10164,1271,"(48, 60]",680.6900000000011,0.0,0.0
10165,1271,"(60, 72]",517.8800000000003,-2.25,1.0
10166,1271,"(72, 84]",640.8400000000005,0.0,0.0
10167,1271,"(84, 96]",442.5628571428574,,
10168,1272,"(0, 12]",908.9800000000012,0.0,0.0
10169,1272,"(12, 24]",1002.5900000000008,0.0,0.0
10170,1272,"(24, 36]",1288.3200000000013,-11.35,1.0
10171,1272,"(36, 48]",1262.890000000002,-6.9,1.0
10172,1272,"(48, 60]",1244.7500000000025,0.0,0.0
10173,1272,"(60, 72]",1342.6300000000017,-2.75,1.0
10174,1272,"(72, 84]",1235.5900000000022,-2.5,1.0
10175,1272,"(84, 96]",765.0185714285726,,
10176,1273,"(0, 12]",0.0,0.0,0.0
10177,1273,"(12, 24]",62.7,0.0,0.0
10178,1273,"(24, 36]",60.88,0.0,0.0
10179,1273,"(36, 48]",0.0,0.0,0.0
10180,1273,"(48, 60]",0.0,0.0,0.0
10181,1273,"(60, 72]",0.0,0.0,0.0
10182,1273,"(72, 84]",0.0,0.0,0.0
10183,1273,"(84, 96]",17.654285714285717,,
10184,1274,"(0, 12]",502.67,-1.0,1.0
10185,1274,"(12, 24]",1707.680000000002,0.0,0.0
10186,1274,"(24, 36]",1644.2400000000016,0.0,0.0
10187,1274,"(36, 48]",1685.660000000002,0.0,0.0
10188,1274,"(48, 60]",1735.2200000000012,-2.0,1.0
10189,1274,"(60, 72]",1602.4800000000016,-5.0,1.0
10190,1274,"(72, 84]",1318.9500000000016,0.0,0.0
10191,1274,"(84, 96]",977.9307142857152,,
10192,1275,"(0, 12]",32.95,0.0,0.0
10193,1275,"(12, 24]",1.67,0.0,0.0
10194,1275,"(24, 36]",18.68,0.0,0.0
10195,1275,"(36, 48]",84.33000000000001,0.0,0.0
10196,1275,"(48, 60]",0.0,0.0,0.0
10197,1275,"(60, 72]",0.0,0.0,0.0
10198,1275,"(72, 84]",0.0,0.0,0.0
10199,1275,"(84, 96]",-3.119642857142864,,
10200,1276,"(0, 12]",0.0,0.0,0.0
10201,1276,"(12, 24]",122.23999999999997,0.0,0.0
10202,1276,"(24, 36]",267.0300000000001,0.0,0.0
10203,1276,"(36, 48]",94.05,0.0,0.0
10204,1276,"(48, 60]",0.0,0.0,0.0
10205,1276,"(60, 72]",0.0,0.0,0.0
10206,1276,"(72, 84]",98.79,0.0,0.0
10207,1276,"(84, 96]",18.528571428571425,,
10208,1277,"(0, 12]",0.0,0.0,0.0
10209,1277,"(12, 24]",962.7199999999998,-9.29,1.0
10210,1277,"(24, 36]",936.68,-3.25,1.0
10211,1277,"(36, 48]",728.4900000000002,-2.2,1.0
10212,1277,"(48, 60]",776.3500000000005,-2.55,1.0
10213,1277,"(60, 72]",818.5900000000004,-2.3000000000000003,1.0
10214,1277,"(72, 84]",358.4100000000001,0.0,0.0
10215,1277,"(84, 96]",394.37142857142874,,
10216,1278,"(0, 12]",0.0,0.0,0.0
10217,1278,"(12, 24]",64.44,0.0,0.0
10218,1278,"(24, 36]",134.9,0.0,0.0
10219,1278,"(36, 48]",105.2,-1.0,1.0
10220,1278,"(48, 60]",42.46,0.0,0.0
10221,1278,"(60, 72]",171.60000000000002,0.0,0.0
10222,1278,"(72, 84]",126.89,0.0,0.0
10223,1278,"(84, 96]",92.21285714285715,,
10224,1279,"(0, 12]",0.0,0.0,0.0
10225,1279,"(12, 24]",513.7700000000001,0.0,0.0
10226,1279,"(24, 36]",600.4700000000005,0.0,0.0
10227,1279,"(36, 48]",634.8200000000003,0.0,0.0
10228,1279,"(48, 60]",798.9100000000014,0.0,0.0
10229,1279,"(60, 72]",613.8000000000005,0.0,0.0
10230,1279,"(72, 84]",806.5200000000009,0.0,0.0
10231,1279,"(84, 96]",566.8985714285719,,
10232,1280,"(0, 12]",0.0,0.0,0.0
10233,1280,"(12, 24]",239.8700000000001,0.0,0.0
10234,1280,"(24, 36]",2.39,0.0,0.0
10235,1280,"(36, 48]",10.01,0.0,0.0
10236,1280,"(48, 60]",0.0,0.0,0.0
10237,1280,"(60, 72]",42.98,0.0,0.0
10238,1280,"(72, 84]",23.56,0.0,0.0
10239,1280,"(84, 96]",-12.10178571428574,,
10240,1281,"(0, 12]",0.0,0.0,0.0
10241,1281,"(12, 24]",90.41,0.0,0.0
10242,1281,"(24, 36]",14.21,0.0,0.0
10243,1281,"(36, 48]",40.82,0.0,0.0
10244,1281,"(48, 60]",10.0,0.0,0.0
10245,1281,"(60, 72]",61.51000000000002,0.0,0.0
10246,1281,"(72, 84]",90.14,0.0,0.0
10247,1281,"(84, 96]",43.870000000000005,,
10248,1282,"(0, 12]",0.0,0.0,0.0
10249,1282,"(12, 24]",487.25,0.0,0.0
10250,1282,"(24, 36]",498.4199999999999,-1.0,1.0
10251,1282,"(36, 48]",1129.040000000001,-0.75,1.0
10252,1282,"(48, 60]",1232.3800000000017,-0.75,1.0
10253,1282,"(60, 72]",710.730000000001,0.0,0.0
10254,1282,"(72, 84]",557.3300000000003,0.0,0.0
10255,1282,"(84, 96]",635.3225000000007,,
10256,1283,"(0, 12]",0.0,0.0,0.0
10257,1283,"(12, 24]",52.68999999999998,-0.5,1.0
10258,1283,"(24, 36]",51.17,-0.55,1.0
10259,1283,"(36, 48]",19.79,0.0,0.0
10260,1283,"(48, 60]",43.17,0.0,0.0
10261,1283,"(60, 72]",48.03,-1.0,1.0
10262,1283,"(72, 84]",51.500000000000014,0.0,0.0
10263,1283,"(84, 96]",33.72285714285715,,
10264,1284,"(0, 12]",219.34000000000003,-0.4,1.0
10265,1284,"(12, 24]",11.32,0.0,0.0
10266,1284,"(24, 36]",69.74000000000002,-5.99,1.0
10267,1284,"(36, 48]",47.61000000000001,0.0,0.0
10268,1284,"(48, 60]",177.46999999999997,0.0,0.0
10269,1284,"(60, 72]",212.92,0.0,0.0
10270,1284,"(72, 84]",414.3,0.0,0.0
10271,1284,"(84, 96]",164.67142857142858,,
10272,1285,"(0, 12]",135.3,-3.29,1.0
10273,1285,"(12, 24]",354.89,-1.0,1.0
10274,1285,"(24, 36]",693.6300000000001,-3.4,1.0
10275,1285,"(36, 48]",457.33999999999975,-7.7,1.0
10276,1285,"(48, 60]",521.7699999999994,-10.0,1.0
10277,1285,"(60, 72]",673.3599999999985,-25.38,1.0
10278,1285,"(72, 84]",973.7100000000012,-10.1,1.0
10279,1285,"(84, 96]",544.2857142857141,,
10280,1286,"(0, 12]",18.8,0.0,0.0
10281,1286,"(12, 24]",191.8100000000001,0.0,0.0
10282,1286,"(24, 36]",272.56000000000006,0.0,0.0
10283,1286,"(36, 48]",11.82,0.0,0.0
10284,1286,"(48, 60]",0.0,0.0,0.0
10285,1286,"(60, 72]",59.08,0.0,0.0
10286,1286,"(72, 84]",38.14,0.0,0.0
10287,1286,"(84, 96]",-9.12785714285718,,
10288,1287,"(0, 12]",347.66000000000025,-2.0,1.0
10289,1287,"(12, 24]",494.5600000000002,-1.6,1.0
10290,1287,"(24, 36]",362.27000000000027,-1.75,1.0
10291,1287,"(36, 48]",367.2499999999998,0.0,0.0
10292,1287,"(48, 60]",348.31999999999994,-2.7,1.0
10293,1287,"(60, 72]",208.93000000000004,-2.15,1.0
10294,1287,"(72, 84]",244.3699999999999,-2.9000000000000004,1.0
10295,1287,"(84, 96]",73.62428571428558,,
10296,1288,"(0, 12]",198.6,0.0,0.0
10297,1288,"(12, 24]",296.90000000000015,0.0,0.0
10298,1288,"(24, 36]",40.36,0.0,0.0
10299,1288,"(36, 48]",268.43,0.0,0.0
10300,1288,"(48, 60]",285.1400000000001,0.0,0.0
10301,1288,"(60, 72]",359.5300000000001,0.0,0.0
10302,1288,"(72, 84]",182.24000000000007,0.0,0.0
10303,1288,"(84, 96]",150.9028571428572,,
10304,1289,"(0, 12]",77.60000000000001,0.0,0.0
10305,1289,"(12, 24]",117.50000000000004,-2.5,1.0
10306,1289,"(24, 36]",221.46,0.0,0.0
10307,1289,"(36, 48]",191.1399999999999,0.0,0.0
10308,1289,"(48, 60]",162.7,0.0,0.0
10309,1289,"(60, 72]",217.15000000000003,0.0,0.0
10310,1289,"(72, 84]",179.44000000000003,0.0,0.0
10311,1289,"(84, 96]",131.14857142857142,,
10312,1290,"(0, 12]",56.43000000000001,0.0,0.0
10313,1290,"(12, 24]",133.94000000000003,-1.65,1.0
10314,1290,"(24, 36]",177.34000000000003,-1.0,1.0
10315,1290,"(36, 48]",0.0,0.0,0.0
10316,1290,"(48, 60]",30.690000000000005,0.0,0.0
10317,1290,"(60, 72]",193.88999999999996,0.0,0.0
10318,1290,"(72, 84]",74.22999999999998,0.0,0.0
10319,1290,"(84, 96]",50.46392857142853,,
10320,1291,"(0, 12]",87.92999999999999,0.0,0.0
10321,1291,"(12, 24]",198.95,-3.0,1.0
10322,1291,"(24, 36]",238.1,-4.75,1.0
10323,1291,"(36, 48]",638.0100000000002,-1.05,1.0
10324,1291,"(48, 60]",478.2500000000004,0.0,0.0
10325,1291,"(60, 72]",554.7100000000005,-3.5,1.0
10326,1291,"(72, 84]",420.4000000000002,-0.4,1.0
10327,1291,"(84, 96]",373.7642857142859,,
10328,1292,"(0, 12]",137.82999999999998,0.0,0.0
10329,1292,"(12, 24]",44.78,0.0,0.0
10330,1292,"(24, 36]",40.04,0.0,0.0
10331,1292,"(36, 48]",38.68,0.0,0.0
10332,1292,"(48, 60]",10.37,0.0,0.0
10333,1292,"(60, 72]",55.21,0.0,0.0
10334,1292,"(72, 84]",145.30999999999997,0.0,0.0
10335,1292,"(84, 96]",35.190357142857124,,
10336,1293,"(0, 12]",49.93000000000002,0.0,0.0
10337,1293,"(12, 24]",150.32999999999998,0.0,0.0
10338,1293,"(24, 36]",111.96999999999998,0.0,0.0
10339,1293,"(36, 48]",211.65,0.0,0.0
10340,1293,"(48, 60]",510.00000000000017,0.0,0.0
10341,1293,"(60, 72]",463.6900000000004,0.0,0.0
10342,1293,"(72, 84]",552.8700000000003,0.0,0.0
10343,1293,"(84, 96]",292.92000000000013,,
10344,1294,"(0, 12]",0.0,0.0,0.0
10345,1294,"(12, 24]",359.47,0.0,0.0
10346,1294,"(24, 36]",550.5200000000001,-1.0,1.0
10347,1294,"(36, 48]",440.9900000000004,-2.79,1.0
10348,1294,"(48, 60]",882.7600000000007,-3.85,1.0
10349,1294,"(60, 72]",821.3200000000007,-2.05,1.0
10350,1294,"(72, 84]",480.87,-4.65,1.0
10351,1294,"(84, 96]",505.1328571428574,,
10352,1295,"(0, 12]",95.81,0.0,0.0
10353,1295,"(12, 24]",245.20999999999987,0.0,0.0
10354,1295,"(24, 36]",0.0,0.0,0.0
10355,1295,"(36, 48]",0.0,0.0,0.0
10356,1295,"(48, 60]",269.58999999999986,0.0,0.0
10357,1295,"(60, 72]",257.35,-3.38,1.0
10358,1295,"(72, 84]",293.03,0.0,0.0
10359,1295,"(84, 96]",165.85571428571424,,
10360,1296,"(0, 12]",26.7,0.0,0.0
10361,1296,"(12, 24]",275.4300000000001,-0.55,1.0
10362,1296,"(24, 36]",271.28000000000003,-0.9,1.0
10363,1296,"(36, 48]",236.1,0.0,0.0
10364,1296,"(48, 60]",288.73,-1.0,1.0
10365,1296,"(60, 72]",270.8399999999999,-4.5,1.0
10366,1296,"(72, 84]",306.5000000000001,-2.0,1.0
10367,1296,"(84, 96]",210.5060714285715,,
10368,1297,"(0, 12]",5.99,0.0,0.0
10369,1297,"(12, 24]",42.24,0.0,0.0
10370,1297,"(24, 36]",78.46000000000001,0.0,0.0
10371,1297,"(36, 48]",292.18,0.0,0.0
10372,1297,"(48, 60]",294.86,0.0,0.0
10373,1297,"(60, 72]",234.23,0.0,0.0
10374,1297,"(72, 84]",486.2600000000001,0.0,0.0
10375,1297,"(84, 96]",204.88857142857145,,
10376,1298,"(0, 12]",0.0,0.0,0.0
10377,1298,"(12, 24]",53.88,0.0,0.0
10378,1298,"(24, 36]",167.72,0.0,0.0
10379,1298,"(36, 48]",86.74,0.0,0.0
10380,1298,"(48, 60]",49.93000000000001,-1.0,1.0
10381,1298,"(60, 72]",345.50999999999993,-2.5,1.0
10382,1298,"(72, 84]",291.22,0.0,0.0
10383,1298,"(84, 96]",142.14285714285714,,
10384,1299,"(0, 12]",498.2800000000001,-5.39,1.0
10385,1299,"(12, 24]",606.3900000000002,-17.880000000000003,1.0
10386,1299,"(24, 36]",571.1800000000003,-5.550000000000001,1.0
10387,1299,"(36, 48]",731.2200000000001,-17.45,1.0
10388,1299,"(48, 60]",884.2000000000005,-32.34,1.0
10389,1299,"(60, 72]",794.0900000000003,-12.750000000000002,1.0
10390,1299,"(72, 84]",724.4200000000003,-9.85,1.0
10391,1299,"(84, 96]",490.00285714285735,,
10392,1300,"(0, 12]",51.79,-6.49,1.0
10393,1300,"(12, 24]",56.31,0.0,0.0
10394,1300,"(24, 36]",89.83999999999999,-1.0,1.0
10395,1300,"(36, 48]",58.670000000000016,0.0,0.0
10396,1300,"(48, 60]",112.45999999999998,0.0,0.0
10397,1300,"(60, 72]",318.30000000000007,0.0,0.0
10398,1300,"(72, 84]",812.2300000000002,-11.890000000000002,1.0
10399,1300,"(84, 96]",214.22857142857148,,
10400,1301,"(0, 12]",78.44000000000001,0.0,0.0
10401,1301,"(12, 24]",376.0000000000001,0.0,0.0
10402,1301,"(24, 36]",324.45000000000016,-5.59,1.0
10403,1301,"(36, 48]",294.43,0.0,0.0
10404,1301,"(48, 60]",184.53,0.0,0.0
10405,1301,"(60, 72]",107.21,0.0,0.0
10406,1301,"(72, 84]",97.82,0.0,0.0
10407,1301,"(84, 96]",38.131428571428444,,
10408,1302,"(0, 12]",0.0,0.0,0.0
10409,1302,"(12, 24]",10.19,0.0,0.0
10410,1302,"(24, 36]",79.17,0.0,0.0
10411,1302,"(36, 48]",88.66000000000003,0.0,0.0
10412,1302,"(48, 60]",116.32999999999998,0.0,0.0
10413,1302,"(60, 72]",128.85,0.0,0.0
10414,1302,"(72, 84]",202.64,0.0,0.0
10415,1302,"(84, 96]",89.4057142857143,,
10416,1303,"(0, 12]",0.0,0.0,0.0
10417,1303,"(12, 24]",848.0799999999999,-5.0,1.0
10418,1303,"(24, 36]",319.7800000000001,-1.0,1.0
10419,1303,"(36, 48]",1212.9600000000014,-10.99,1.0
10420,1303,"(48, 60]",773.5900000000004,0.0,0.0
10421,1303,"(60, 72]",704.9800000000002,0.0,0.0
10422,1303,"(72, 84]",788.0900000000004,0.0,0.0
10423,1303,"(84, 96]",603.2357142857147,,
10424,1304,"(0, 12]",27.33,0.0,0.0
10425,1304,"(12, 24]",131.43,0.0,0.0
10426,1304,"(24, 36]",61.48000000000001,0.0,0.0
10427,1304,"(36, 48]",85.34,0.0,0.0
10428,1304,"(48, 60]",97.16,0.0,0.0
10429,1304,"(60, 72]",106.18,-1.1,1.0
10430,1304,"(72, 84]",110.58999999999996,0.0,0.0
10431,1304,"(84, 96]",69.425,,
10432,1305,"(0, 12]",0.0,0.0,0.0
10433,1305,"(12, 24]",1405.9600000000005,-11.5,1.0
10434,1305,"(24, 36]",1747.8300000000006,-3.0,1.0
10435,1305,"(36, 48]",648.2200000000003,0.0,0.0
10436,1305,"(48, 60]",2051.620000000003,-0.9,1.0
10437,1305,"(60, 72]",838.7000000000014,0.0,0.0
10438,1305,"(72, 84]",373.61,-0.5,1.0
10439,1305,"(84, 96]",535.7921428571436,,
10440,1306,"(0, 12]",0.0,0.0,0.0
10441,1306,"(12, 24]",170.48999999999995,0.0,0.0
10442,1306,"(24, 36]",185.96,0.0,0.0
10443,1306,"(36, 48]",600.9699999999993,0.0,0.0
10444,1306,"(48, 60]",555.7000000000003,-4.13,1.0
10445,1306,"(60, 72]",226.89000000000007,0.0,0.0
10446,1306,"(72, 84]",462.10000000000014,0.0,0.0
10447,1306,"(84, 96]",314.5871428571428,,
10448,1307,"(0, 12]",0.0,0.0,0.0
10449,1307,"(12, 24]",290.99000000000007,0.0,0.0
10450,1307,"(24, 36]",288.4600000000001,0.0,0.0
10451,1307,"(36, 48]",245.60000000000005,0.0,0.0
10452,1307,"(48, 60]",354.7100000000001,0.0,0.0
10453,1307,"(60, 72]",249.32000000000005,0.0,0.0
10454,1307,"(72, 84]",325.8700000000002,0.0,0.0
10455,1307,"(84, 96]",228.26642857142863,,
10456,1308,"(0, 12]",160.41000000000005,0.0,0.0
10457,1308,"(12, 24]",76.94,0.0,0.0
10458,1308,"(24, 36]",28.27,0.0,0.0
10459,1308,"(36, 48]",25.01,0.0,0.0
10460,1308,"(48, 60]",11.99,0.0,0.0
10461,1308,"(60, 72]",0.0,0.0,0.0
10462,1308,"(72, 84]",17.96,0.0,0.0
10463,1308,"(84, 96]",45.797142857142866,,
10464,1309,"(0, 12]",94.72,0.0,0.0
10465,1309,"(12, 24]",34.0,0.0,0.0
10466,1309,"(24, 36]",0.0,0.0,0.0
10467,1309,"(36, 48]",0.0,0.0,0.0
10468,1309,"(48, 60]",0.0,0.0,0.0
10469,1309,"(60, 72]",0.0,0.0,0.0
10470,1309,"(72, 84]",29.76,0.0,0.0
10471,1309,"(84, 96]",22.639999999999997,,
10472,1310,"(0, 12]",0.0,0.0,0.0
10473,1310,"(12, 24]",121.81,-2.5,1.0
10474,1310,"(24, 36]",65.72,0.0,0.0
10475,1310,"(36, 48]",162.5,0.0,0.0
10476,1310,"(48, 60]",85.93999999999998,-1.6,1.0
10477,1310,"(60, 72]",212.08,-2.5,1.0
10478,1310,"(72, 84]",66.44999999999999,0.0,0.0
10479,1310,"(84, 96]",93.90464285714287,,
10480,1311,"(0, 12]",24.03,0.0,0.0
10481,1311,"(12, 24]",307.58,0.0,0.0
10482,1311,"(24, 36]",95.52,0.0,0.0
10483,1311,"(36, 48]",0.0,0.0,0.0
10484,1311,"(48, 60]",0.0,0.0,0.0
10485,1311,"(60, 72]",4.33,0.0,0.0
10486,1311,"(72, 84]",109.0,0.0,0.0
10487,1311,"(84, 96]",-9.300357142857152,,
10488,1312,"(0, 12]",103.65,-0.5,1.0
10489,1312,"(12, 24]",1000.5700000000012,-24.49000000000001,1.0
10490,1312,"(24, 36]",1201.7900000000009,-8.0,1.0
